FName,LName,City,State,HS,Age,Body,Height,Weight,Team,Class,#,RedShirted,Scholarship,Position,Inside,PInside,Jumpshot,PJumpshot,Ft,PFt,3p,P3p,3pUsage,Handling,PHandling,Passing,PPassing,ORb,PORb,DRb,PDRb,PostD,PPostD,PerD,PPerD,Stealing,PStealing,Blocking,PBlocking,Fouling,Quickness,Jumping,Strength,Stamina,Intelligence,OverallPot,Games,Minutes,FGM,FGA,FTM,FTA,3PM,3PA,OReb,DReb,Ast,Stl,Blk,TO,PF,Prestige
Robinson,Idehen,Nelson House,Canada,,19,4,82,230,UC Santa Barbara Gauchos,1,35,0,-1,3,41,62,33,52,44,57,30,47,42,53,66,7,9,28,46,27,37,16,26,25,39,51,78,4,7,34,74,85,37,29,63,0,28,523,66,170,26,82,15,31,32,28,26,35,2,18,67,4
Maxwell,Kupchak,Cincinnati,OH,Withrow High School,21,3,79,205,UC Santa Barbara Gauchos,3,10,0,-1,3,45,48,40,48,45,45,64,92,82,30,32,37,46,53,59,39,47,14,21,54,60,42,47,34,47,59,65,98,42,26,41,0,28,433,30,99,10,57,15,24,41,29,28,27,11,21,67,4
Ami,Lakoju,Dracut,MA,Dracut Senior High School,21,4,81,260,UC Santa Barbara Gauchos,4,14,0,0,3,29,33,44,52,58,58,22,31,25,27,41,47,51,27,28,23,33,12,16,51,53,40,58,59,70,78,59,76,58,55,21,0,27,355,55,129,28,70,17,31,29,22,19,28,5,22,57,4
Jaquori,McLaughlin,Hartwell,GA,Hart County High School,22,2,76,190,UC Santa Barbara Gauchos,2,3,0,-1,5,28,34,49,53,28,31,60,66,73,83,83,55,66,46,59,37,38,82,84,55,55,56,62,56,64,34,61,77,72,55,31,0,26,333,42,94,0,0,30,56,33,30,19,9,14,35,49,4
Zack,Moore,Pittsburgh,PA,Plum High School,23,2,77,210,UC Santa Barbara Gauchos,3,34,-1,-1,5,62,69,31,33,60,60,35,38,38,45,54,49,51,58,58,47,60,19,21,46,46,49,59,56,74,69,55,52,72,59,59,0,27,326,30,63,3,18,33,50,15,22,17,34,0,21,37,4
Jay,Nagle,Mercersburg,PA,James Buchanan High School,21,5,80,205,UC Santa Barbara Gauchos,1,5,-1,-1,3,66,75,26,34,15,16,16,25,21,57,73,33,43,67,98,41,49,40,50,20,30,43,66,37,57,16,33,35,70,63,57,0,17,131,18,38,0,0,6,14,20,11,3,4,11,14,22,4
Devearl,Ramsey,Orlando,FL,Oak Ridge High School,23,4,72,185,UC Santa Barbara Gauchos,2,4,-1,-1,5,80,80,30,36,59,59,39,48,46,31,36,30,34,48,48,78,78,100,100,27,29,23,28,61,66,49,46,43,69,71,22,0,18,103,16,40,14,38,0,0,1,3,2,9,0,2,11,4
Amadou,Sow,Sunray,TX,Sunray High School,21,5,81,235,UC Santa Barbara Gauchos,1,12,-1,-1,3,36,53,14,21,21,27,32,55,48,23,39,22,28,44,63,59,85,61,68,53,65,21,28,65,85,65,44,32,71,31,99,0,12,94,5,30,3,13,0,1,9,12,2,3,1,3,18,4
Christian,Terrell,Richmond,KY,Madison Central High School,20,4,77,200,UC Santa Barbara Gauchos,3,23,0,-1,5,43,62,21,35,45,50,0,0,0,5,8,26,29,71,84,23,29,20,29,30,48,11,14,42,58,53,32,23,78,14,22,0,10,21,3,6,1,3,0,0,1,1,0,0,0,0,2,4
Sekou,Toure,Greensburg,PA,Greensburg-Salem High School,18,5,77,185,UC Santa Barbara Gauchos,1,0,0,-1,5,66,83,28,46,38,43,20,30,32,19,23,26,41,47,60,70,92,38,55,43,65,30,36,56,65,64,25,44,71,46,55,0,7,14,1,4,1,4,0,2,0,1,3,0,0,1,1,4
Max,Heidegger,Athens,GA,Cedar Shoals High School,19,1,75,180,UC Santa Barbara Gauchos,3,21,-1,-1,5,28,48,42,53,50,56,32,49,44,56,81,39,60,16,21,17,32,24,31,28,37,19,33,40,60,39,77,42,31,16,7,0,28,1056,191,474,47,144,109,143,51,108,87,56,13,70,61,5
Andrew,Pickles,Hamilton,OH,Hamilton High School,21,2,79,225,UC Santa Barbara Gauchos,3,40,0,-1,3,43,46,66,72,42,42,71,73,62,68,68,65,69,8,8,17,20,35,36,82,82,64,71,43,47,31,94,52,40,90,65,0,29,995,148,320,39,108,68,103,59,115,41,27,16,64,86,5
Mobeen,Hirbod,Tullahoma,TN,Tullahoma High School,21,1,73,175,UCF Knights,1,15,-1,-1,5,29,44,26,40,62,69,44,64,53,48,58,37,46,51,66,12,17,18,28,35,41,61,70,30,51,42,87,65,26,67,46,0,28,969,108,278,80,210,52,71,16,43,70,43,1,71,55,5
Chad,Brown,Marburg,Germany,,20,5,81,245,UCF Knights,4,21,-1,-1,3,37,52,58,68,69,84,35,50,60,23,28,35,41,13,14,26,38,32,43,47,56,76,87,26,34,21,61,70,60,86,35,0,29,753,119,252,1,17,92,134,61,127,36,29,30,67,110,5
Aubrey,Dawkins,Lebanon,TN,Lebanon High School,22,1,78,205,UCF Knights,3,15,0,-1,5,48,48,64,66,42,43,93,95,92,17,24,55,55,39,51,37,47,40,48,76,76,78,78,53,53,26,64,93,40,88,45,0,28,695,55,101,8,25,42,57,41,87,46,41,24,43,105,5
Ceasar,DeJesus,Melbourne,Australia,,22,2,74,190,UCF Knights,2,4,-1,-1,5,45,50,61,67,32,32,60,70,59,24,27,42,45,45,47,31,31,10,10,29,29,60,74,61,61,47,65,96,44,92,31,0,29,436,32,71,0,1,25,38,35,51,17,13,12,19,42,5
Tacko,Fall,Portland,OR,Madison High School,19,4,#N/A,290,UCF Knights,4,24,0,-1,1,19,28,32,47,36,36,69,84,77,43,55,27,40,60,79,53,63,19,31,56,71,64,78,28,46,30,56,44,57,57,70,0,29,388,27,55,0,0,11,18,25,41,18,6,22,17,69,5
Terrell,Allen,South Berwick,ME,Marshwood High School,22,4,75,185,UCF Knights,3,2,-1,-1,5,35,41,45,50,52,56,14,20,17,67,83,65,81,43,64,85,95,27,44,29,43,68,71,37,49,63,65,74,68,50,64,0,29,371,30,76,6,21,18,31,9,20,29,16,4,25,43,5
Frank,Bertz,Warrenton,MO,Warren County Senior High School,22,1,77,180,UCF Knights,3,20,-1,-1,5,75,75,9,9,43,43,50,56,67,31,31,31,40,7,7,29,38,28,32,75,75,49,49,46,51,87,61,44,66,100,96,0,18,150,9,18,0,0,2,6,6,11,5,1,7,7,26,5
Dayon,Griffin,Taft,CA,Taft Union High School,20,4,76,210,UCF Knights,4,10,0,-1,5,72,76,35,48,28,37,0,0,0,61,68,14,19,79,79,35,39,78,84,9,10,26,31,86,89,4,30,36,58,88,77,0,16,68,4,11,2,6,1,2,3,4,2,4,1,2,8,5
Chance,McSpadden,Pikeville,TN,Bledsoe County High School,21,5,76,185,UCF Knights,3,22,0,-1,5,81,84,46,61,27,29,21,28,29,42,49,11,16,88,88,63,64,27,31,36,44,20,22,62,71,80,43,51,60,71,55,0,6,7,1,1,0,0,2,2,0,2,0,0,1,3,0,5
Collin,Smith,Murfreesboro,TN,Riverdale High School,21,2,83,240,UCF Knights,2,35,-1,0,3,37,46,14,15,18,20,0,0,0,37,55,25,40,82,95,77,79,45,58,21,30,31,43,85,85,64,28,34,67,73,35,0,3,4,1,3,0,1,1,2,1,1,1,0,0,1,1,5
BJ,Taylor,Darlington,SC,Mayo High School,20,1,74,195,UCF Knights,4,1,-1,-1,5,36,62,29,50,44,46,6,9,10,34,47,23,33,52,87,50,74,63,81,32,40,51,71,56,100,9,25,35,81,54,35,0,26,865,126,335,61,167,90,110,7,107,63,29,5,68,37,5
Ryan,Anders,Bardwell,KY,Carlisle County High School,20,4,78,220,UCF Knights,1,25,0,0,3,20,30,39,64,60,73,0,0,0,13,15,27,42,85,88,40,46,36,44,35,53,24,39,47,67,50,25,44,70,76,42,0,26,760,68,192,18,65,41,68,7,72,115,22,5,57,66,5
Xavier,Grant,Cleveland,TN,Cleveland High School,18,3,75,180,UCF Knights,1,12,0,-1,5,44,52,30,53,58,60,0,0,0,42,50,38,54,26,42,54,81,60,84,37,49,32,47,46,58,55,23,24,69,61,56,0,25,701,67,130,0,0,32,55,61,92,7,24,9,30,68,5
Levy,Renaud,Santa Rosa,NM,Santa Rosa High School,20,2,74,180,UCLA Bruins,1,13,0,-1,5,17,26,58,74,67,71,35,52,59,51,60,18,24,16,19,22,36,12,16,45,52,18,22,21,38,64,86,65,43,43,31,0,26,695,112,272,25,80,51,68,5,77,60,9,8,50,38,2
Moses,Brown,Murfreesboro,TN,Oakland High School,20,1,85,245,UCLA Bruins,1,1,-1,-1,1,28,34,58,63,50,65,38,56,60,40,40,39,45,19,27,8,13,7,8,44,57,37,58,32,42,57,75,53,30,30,40,0,25,623,57,127,43,99,7,9,5,43,16,6,2,8,42,2
Armani,Dodson,Spencer,TN,Van Buren County High School,20,4,77,210,UCLA Bruins,3,15,-1,-1,5,20,30,48,67,48,56,43,73,67,40,40,25,30,8,12,13,22,29,56,24,41,32,48,12,21,16,74,49,26,25,24,0,20,423,32,57,0,1,21,31,20,70,17,9,6,20,68,2
Prince,Ali,Fayetteville,TN,Lincoln County High School,19,1,76,195,UCLA Bruins,3,23,-1,0,5,29,38,6,8,6,9,50,62,72,2,4,22,37,22,31,33,44,15,26,11,20,51,62,17,23,68,63,66,33,8,4,0,24,404,45,111,0,0,23,47,30,70,10,25,18,35,53,2
Jules,Bernard,Riverdale,CA,Riverdale High School,22,4,78,205,UCLA Bruins,1,3,-1,-1,5,43,55,57,76,63,63,51,58,60,15,23,46,61,30,44,61,65,16,24,22,28,24,30,11,18,34,83,52,41,78,45,0,15,316,33,94,14,50,17,21,12,48,14,7,3,15,34,2
Jaylen,Hands,Memphis,TN,White Station High School,21,4,75,180,UCLA Bruins,2,4,0,-1,5,40,47,29,43,33,33,36,40,42,15,22,42,60,14,21,28,39,45,49,26,41,52,56,14,23,93,76,100,54,19,22,0,23,234,27,81,11,29,14,21,10,24,7,4,5,17,32,2
Jalen,Hill,Hendersonville,TN,Hendersonville High School,22,5,82,235,UCLA Bruins,1,24,0,-1,2,47,50,47,49,79,79,24,27,30,18,21,25,32,36,46,42,47,24,29,26,30,49,51,43,45,29,54,70,65,45,59,0,16,177,12,37,2,4,3,8,2,16,11,3,0,9,10,2
Kenneth,Nwuba,Hohenwald,TN,Lewis County High School,19,2,81,245,UCLA Bruins,1,14,0,-1,3,30,45,22,33,51,58,18,27,24,51,63,3,6,7,13,7,13,15,19,38,48,24,38,8,13,56,66,75,56,46,49,0,5,14,1,5,0,0,0,0,2,4,1,0,0,2,2,2
Cody,Riley,Woodbury,TN,Cannon County High School,23,5,81,240,UCLA Bruins,1,2,-1,-1,3,49,51,33,40,35,35,36,44,36,21,24,6,6,45,58,24,27,43,58,40,44,13,16,49,52,12,53,50,58,70,55,0,27,903,153,344,70,172,107,130,17,131,102,30,2,70,74,2
David,Singleton,Gatlinburg,TN,Gatlinburg Pittman High School,21,1,76,200,UCLA Bruins,1,34,0,-1,5,22,26,38,51,54,58,17,21,19,38,59,13,20,46,50,56,62,40,49,14,18,13,17,51,53,47,26,40,81,63,78,0,27,884,92,250,61,178,45,58,4,65,67,18,0,56,44,2
Kris,Wilkes,Lansing,KS,Lansing High School,21,4,80,215,UCLA Bruins,2,13,0,-1,5,29,38,41,52,34,40,16,22,26,28,43,13,20,30,34,78,78,62,71,21,34,37,56,30,33,33,49,40,70,57,44,0,27,791,89,217,41,106,60,87,19,61,68,24,1,44,69,2
Alex,Olesinski,Maryville,TN,Blount High School,22,5,82,220,UCLA Bruins,3,0,0,-1,3,44,46,26,34,49,49,31,36,32,15,23,8,8,42,42,53,53,74,74,26,34,5,5,42,47,32,36,51,96,32,85,0,27,783,141,265,0,0,88,143,93,138,48,25,17,50,89,2
Russell,Stong,Rennes,France,,19,5,74,180,UCLA Bruins,1,43,0,-1,5,34,39,4,5,22,27,0,0,0,49,60,21,33,42,50,55,76,29,38,16,21,28,45,28,32,17,28,38,74,39,5,0,27,476,39,67,0,0,21,40,28,56,19,9,42,23,58,2
Chris,Smith,Cleveland,TN,Bradley High School,19,3,81,210,UNC Asheville Bulldogs,3,5,-1,-1,5,41,70,19,31,36,42,5,8,9,34,57,6,10,14,23,59,76,26,31,10,16,35,46,29,50,11,13,38,71,11,37,0,25,429,43,123,17,58,12,25,32,34,20,10,5,23,33,2
Stephen,Edoka,Murfreesboro,TN,Holloway High School,21,3,76,205,UNC Asheville Bulldogs,1,5,0,0,3,27,30,43,50,12,12,5,5,6,58,62,35,37,34,34,51,51,21,23,30,42,23,25,47,47,29,21,45,93,61,50,0,26,389,49,100,0,3,25,60,37,69,15,9,12,13,40,2
Donovan,Gilmore,Beverly Hills,CA,Beverly Hills High School,21,1,80,210,UNC Asheville Bulldogs,4,0,-1,-1,3,49,59,71,92,43,55,34,45,49,65,78,40,61,34,44,24,30,43,55,55,77,62,74,26,33,85,96,45,38,31,40,0,27,300,26,69,5,20,14,20,24,46,12,4,7,23,45,2
Devon,Baker,Creighton,MO,Sherwood High School,21,4,74,190,UNC Asheville Bulldogs,1,20,-1,-1,5,26,33,37,48,37,37,31,33,35,42,42,84,84,14,19,11,12,10,14,64,71,54,63,23,32,87,86,46,30,93,22,0,19,162,14,48,7,25,5,6,8,36,6,6,1,10,17,2
Deacon,Heath,Caen,France,,22,3,72,170,UNC Asheville Bulldogs,1,30,0,-1,5,25,32,38,41,73,73,53,58,66,76,79,33,40,65,65,29,32,24,32,63,71,44,57,53,69,67,96,75,42,49,62,0,19,106,6,20,3,9,9,16,3,3,16,3,0,8,8,2
Tajion,Jones,Montargis,France,,22,2,77,185,UNC Asheville Bulldogs,1,3,-1,-1,5,41,47,45,64,44,50,44,50,57,61,70,36,52,45,60,34,37,14,16,10,14,69,70,27,44,54,70,60,54,54,41,0,17,87,10,26,5,17,5,8,0,12,9,5,0,15,8,2
Coty,Jude,Smithton,MO,Smithton High School,20,2,81,185,UNC Asheville Bulldogs,1,22,0,-1,3,22,32,22,32,50,58,52,67,74,36,56,28,32,26,45,49,60,10,12,35,56,6,6,10,15,59,75,94,47,67,28,0,12,75,9,14,0,0,6,12,4,9,3,2,1,2,8,2
Luke,Lawson,Sherburne,NY,Sherburne High School,19,1,79,180,UNC Asheville Bulldogs,1,14,0,-1,3,24,26,37,59,86,86,46,60,66,32,40,29,33,43,67,11,18,14,23,37,49,17,25,31,48,7,70,87,40,60,76,0,4,40,2,9,2,7,2,2,0,2,3,1,0,1,3,2
Jeremy,Peck,Mckenzie,TN,Mckenzie High School,20,4,81,240,UNC Asheville Bulldogs,2,34,-1,-1,3,36,46,29,40,28,28,30,41,35,20,25,24,30,30,47,12,17,31,49,64,74,23,31,5,7,68,73,43,55,25,42,0,28,922,145,332,72,197,80,111,9,84,65,38,3,50,79,2
Jalen,Seegars,Nashville,TN,Glencliff High School,20,2,77,210,UNC Asheville Bulldogs,2,11,0,-1,5,16,22,35,53,54,58,46,49,46,52,58,29,36,9,14,29,43,63,82,29,42,53,61,21,34,19,68,55,64,30,17,0,28,862,133,246,1,10,107,160,43,129,97,30,9,80,65,2
Cameron,Woodyard,Cookeville,TN,Cookeville High School,20,1,75,185,UNC Asheville Bulldogs,2,33,0,-1,5,36,42,29,41,29,29,5,6,5,66,68,27,40,46,56,64,70,56,82,43,49,21,28,46,58,23,65,48,60,69,49,0,26,768,107,217,32,85,70,95,41,77,50,22,2,54,49,2
Cress,Worthy,Smithville,TN,Dekalb County High School,19,2,74,170,UNC Asheville Bulldogs,1,1,0,-1,5,42,68,15,20,41,41,21,35,38,39,49,51,63,42,51,85,100,36,59,27,44,28,40,40,57,16,24,42,61,46,25,0,22,709,70,168,43,101,54,67,7,28,54,23,2,25,46,2
LJ,Thorpe,Manchester,TN,Coffee County Central High School,19,1,77,210,UNC Greensboro Spartans,1,4,0,0,5,27,32,24,44,14,20,0,0,0,7,10,3,5,50,59,45,70,57,69,28,38,17,29,28,37,28,29,50,62,54,39,0,28,618,58,126,0,0,31,47,47,79,11,10,23,19,73,2
Lloyd,Burgess,Nashville,TN,Maplewood High School,19,1,83,270,UNC Greensboro Spartans,4,25,0,-1,1,33,57,26,41,34,36,0,0,0,26,32,20,31,24,34,38,52,39,49,13,22,30,47,35,55,51,26,51,61,43,57,0,28,544,60,138,12,38,34,45,3,60,49,28,0,45,48,2
James,Dickey,Elmore City,OK,Senior High School,19,3,82,200,UNC Greensboro Spartans,3,21,0,-1,3,24,29,48,64,41,46,17,26,24,6,8,11,20,37,52,66,94,36,57,24,30,16,24,70,81,10,51,26,68,67,74,0,26,334,44,92,26,65,7,10,15,23,8,4,1,12,38,2
Kyrin,Galloway,Wheatland,CA,Wheatland Union High School,21,2,80,215,UNC Greensboro Spartans,3,14,0,0,3,62,62,6,6,28,36,0,0,0,10,12,5,5,39,49,16,18,14,16,18,22,20,27,23,26,25,25,44,97,41,29,0,26,321,23,50,7,18,7,13,21,35,19,12,4,16,23,2
Mohammed,Abdulsalam,Niagara Falls,NY,Niagara Falls High School,23,1,81,255,UNC Greensboro Spartans,1,4,-1,-1,3,33,41,29,36,28,28,0,0,0,31,39,23,26,59,67,40,43,64,66,18,24,26,29,26,31,66,32,24,79,64,8,0,24,225,20,43,0,1,5,11,20,21,5,8,6,15,41,2
Angelo,Allegri,Albuquerque,NM,La Cueva High School,22,2,79,205,UNC Greensboro Spartans,1,13,-1,-1,3,49,56,14,19,40,43,8,10,11,48,50,65,75,34,42,15,23,8,10,41,52,46,58,23,34,2,79,44,42,78,83,0,22,180,16,36,0,0,15,30,22,31,4,2,7,12,33,2
Francis,Alonso,Loudon,TN,Loudon High School,20,2,75,185,UNC Greensboro Spartans,4,10,0,-1,5,24,44,15,24,45,60,66,76,67,49,49,28,35,27,44,24,43,27,40,36,50,51,62,53,64,32,90,78,33,59,40,0,12,66,8,27,6,22,0,1,1,6,2,3,0,1,4,2
Eric,Hamilton,Shelbyville,TN,Central High School,21,2,81,250,UNC Greensboro Spartans,3,35,-1,-1,3,26,35,54,69,43,55,55,82,85,43,53,66,73,24,38,9,12,22,38,61,68,38,52,9,14,4,90,64,41,60,96,0,9,48,3,7,0,1,1,2,0,1,0,2,0,0,1,2
Kaleb,Hunter,South Pittsburg,TN,South Pittsburg High School,21,2,76,190,UNC Greensboro Spartans,1,44,-1,-1,5,23,29,61,63,45,46,11,18,16,15,19,27,29,44,50,35,38,7,10,19,26,30,31,35,49,74,84,64,55,50,59,0,11,47,4,7,0,0,2,4,1,7,1,0,1,3,7,2
Malik,Massey,Niles,MI,Niles Senior High School,19,2,75,195,UNC Greensboro Spartans,3,2,0,-1,5,24,37,30,36,64,75,40,62,61,45,68,6,9,35,48,44,50,25,30,41,55,41,48,10,16,48,77,62,37,66,72,0,5,15,2,7,0,0,0,0,1,2,0,0,0,1,1,2
Isaiah,Miller,Cleveland Hts,OH,Cleveland Heights High School,20,3,72,180,UNC Greensboro Spartans,2,1,-1,-1,5,30,46,54,78,51,63,45,57,49,16,22,20,33,4,7,29,47,38,56,20,30,26,40,18,28,97,64,75,36,55,51,0,29,935,146,327,70,173,78,104,24,107,64,35,23,35,48,2
Ryan,Tankelewicz,Lewisburg,TN,Marshall County High School,19,4,71,170,UNC Greensboro Spartans,1,30,-1,0,5,16,26,20,35,9,14,22,27,25,13,23,11,15,27,36,36,47,6,8,17,26,6,8,8,12,81,63,55,56,40,44,0,29,881,113,262,33,90,102,129,31,95,154,53,3,49,42,2
Demetrius,Troy,Camas,Spain,,18,3,72,187,UNC Wilmington Seahawks,4,11,0,-1,5,32,46,21,30,43,47,17,28,29,23,33,20,26,38,48,29,37,39,64,7,10,30,35,24,35,32,45,42,50,69,48,0,28,879,97,239,28,93,41,60,22,88,85,36,8,37,47,2
Jacque,Brown,Jackson,TN,Jackson Central-Merry High School,22,1,70,150,UNC Wilmington Seahawks,4,13,-1,0,5,15,19,28,34,48,48,12,16,14,48,60,17,22,41,44,45,46,8,8,14,16,29,32,26,34,51,50,47,70,85,39,0,29,632,133,251,3,4,65,101,57,100,15,13,19,32,63,2
Devontae,Cacok,Hartsville,TN,Trousdale County High School,22,5,79,240,UNC Wilmington Seahawks,4,15,-1,-1,3,31,37,29,35,35,38,27,44,51,26,34,21,31,58,64,11,14,15,21,8,8,19,23,68,77,61,32,36,74,68,54,0,26,565,38,98,23,70,9,16,35,52,20,23,4,10,35,2
Jeantal,Cylla,Bellmore,NY,Wellington C. Mepham High School,20,1,79,215,UNC Wilmington Seahawks,3,2,0,-1,3,30,39,10,16,35,44,22,33,39,29,37,24,32,53,56,40,46,40,46,6,8,33,40,35,44,8,24,51,66,79,26,0,29,428,34,68,4,9,22,40,42,54,14,11,9,32,36,2
Matt,Elmore,Mounds,IL,Meridian High School,22,3,80,250,UNC Wilmington Seahawks,2,20,0,-1,3,20,24,26,30,48,52,0,0,0,37,44,26,37,54,54,28,33,34,34,21,29,23,32,77,84,35,31,49,61,78,60,0,27,348,50,92,0,1,30,48,24,52,10,7,23,24,70,2
Jay,Estime',Jackson,TN,South Side High School,20,2,77,190,UNC Wilmington Seahawks,2,12,-1,-1,5,24,29,7,11,24,31,21,29,26,36,58,11,22,24,42,35,42,47,61,23,44,4,8,46,71,40,14,39,69,67,82,0,26,228,17,53,12,35,4,4,8,12,10,6,1,7,27,2
Daniel,Etoroma,Clarksville,TN,Northwest High School,21,3,78,210,UNC Wilmington Seahawks,4,22,0,-1,5,59,59,8,10,24,25,0,0,0,32,38,36,37,36,45,26,29,33,45,12,15,14,19,32,37,92,22,33,97,80,57,0,23,211,18,38,5,18,14,20,8,20,4,3,9,8,29,2
Jaylen,Fornes,Bluff City,TN,Sullivan East High School,21,3,75,210,UNC Wilmington Seahawks,3,1,0,-1,5,16,21,28,32,30,30,14,14,15,31,36,23,30,30,30,18,24,74,76,23,38,17,22,48,52,41,23,24,82,83,3,0,21,206,16,32,8,16,17,25,14,11,5,6,5,11,18,2
Ty,Gadsden,Johnsonburg,PA,Johnsonburg Area High School,20,5,73,165,UNC Wilmington Seahawks,2,0,0,-1,5,58,63,57,59,38,43,39,48,41,90,90,72,73,17,25,41,48,24,35,62,70,59,66,53,69,7,87,57,38,84,69,0,27,190,18,62,12,38,4,8,3,8,6,4,1,6,17,5
Trey,Kalina,Houston,TX,Jersey Village High School,20,3,84,264,UNC Wilmington Seahawks,4,33,0,-1,1,56,74,68,98,82,89,61,98,100,47,63,84,96,48,65,47,77,28,34,56,70,59,76,11,19,81,73,74,38,32,32,0,26,149,8,19,0,0,14,26,18,25,1,2,5,6,28,5
Shawn,O'Connell,Longmont,CO,Longmont High School,19,4,80,205,UNC Wilmington Seahawks,4,4,0,-1,3,30,54,67,85,35,49,62,100,89,48,77,68,100,16,26,27,49,7,14,30,39,60,76,32,49,68,83,77,33,35,24,0,18,104,12,31,3,6,12,15,11,9,4,1,3,4,14,5
Jaylen,Sims,Lumberton,TX,Lumberton High School,20,2,78,190,UNC Wilmington Seahawks,1,30,0,-1,5,45,55,83,97,52,57,75,89,97,54,70,49,61,49,60,36,51,32,47,60,86,52,68,29,40,48,83,81,50,45,47,0,12,46,5,10,1,3,2,2,2,5,5,4,0,5,6,5
Ty,Taylor,Oak Park,CA,Oak Park High School,22,4,75,170,UNC Wilmington Seahawks,3,21,-1,-1,5,50,64,82,90,50,51,46,49,49,60,70,78,94,25,40,50,57,9,12,76,81,53,66,26,34,70,77,100,55,28,48,0,11,37,4,8,3,5,2,2,1,5,3,0,0,2,5,5
Kai,Toews,Haltom City,TX,Haltom High School,22,2,74,180,UNLV Runnin Rebels,1,10,-1,-1,5,35,46,25,35,45,47,65,76,86,68,86,33,37,38,53,14,21,13,19,31,39,56,59,42,47,66,74,62,55,40,40,0,28,1012,174,373,82,199,113,139,3,70,79,18,3,69,30,5
Kris,Clyburn,Warren,MI,Cousino Senior High School,20,2,78,180,UNLV Runnin Rebels,4,1,-1,-1,5,52,64,62,81,37,46,19,27,31,32,42,42,55,24,31,40,59,41,55,34,59,23,28,36,67,78,51,52,46,28,72,0,28,912,130,280,42,126,66,93,14,102,73,32,23,52,62,5
Marvin,Coleman,Americus,GA,Sumter County High School,21,4,74,180,UNLV Runnin Rebels,1,31,0,-1,5,49,57,39,45,53,55,45,58,51,27,36,33,36,48,57,39,51,71,80,51,52,39,55,45,65,37,62,80,75,54,76,0,27,829,115,210,21,57,72,87,31,194,88,49,40,46,63,5
Ben,Coupet,Luling,TX,Luling High School,22,3,79,185,UNLV Runnin Rebels,2,2,0,-1,3,72,72,52,55,50,50,27,27,24,88,90,33,35,74,74,60,64,60,74,71,71,46,46,71,71,67,50,72,72,58,79,0,23,661,84,186,57,125,33,39,5,64,27,21,8,29,59,5
Cheickna,Dembele,Gray,LA,H.L. Bourgeois High School,21,5,83,245,UNLV Runnin Rebels,3,15,0,0,3,41,43,41,46,37,42,62,62,69,43,51,29,31,73,73,74,74,64,64,35,47,32,41,50,50,88,35,62,85,74,79,0,26,597,78,121,0,0,22,43,39,75,52,7,14,25,46,5
Cheikh,Mbacke,Italy,TX,Italy High School,22,5,83,220,UNLV Runnin Rebels,2,34,0,0,3,52,59,22,26,57,57,33,46,44,31,31,27,37,100,100,93,93,69,69,31,31,38,47,68,73,61,45,47,72,56,32,0,28,455,44,98,25,53,13,18,18,41,19,11,4,33,41,5
Tervell,Beck,Goliad,TX,Goliad High School,19,1,79,230,UNLV Runnin Rebels,2,14,0,-1,3,55,64,24,31,35,39,40,58,56,21,32,24,38,57,63,56,61,59,71,12,14,59,95,72,79,99,24,36,77,59,25,0,24,304,24,43,0,0,14,30,32,31,12,7,14,24,48,5
Nick,Blair,Pittsburgh,PA,Plum High School,19,3,77,215,UNLV Runnin Rebels,3,20,0,-1,3,34,53,28,44,26,29,0,0,0,57,69,27,41,56,67,53,65,56,78,34,50,34,60,75,93,39,16,30,89,56,25,0,17,244,34,53,1,3,14,16,19,32,21,9,15,9,29,5
Bryce,Hamilton,Somerville,TX,Somerville High School,21,2,76,200,UNLV Runnin Rebels,1,13,0,-1,5,42,44,10,11,27,28,55,58,51,19,23,48,49,82,82,98,98,68,68,55,69,63,70,62,64,7,28,25,97,63,58,0,22,230,8,24,2,3,16,25,4,10,17,7,1,13,23,5
Amauri,Hardy,Pittsburg,CA,Pittsburg Senior High School,19,4,74,190,UNLV Runnin Rebels,2,3,-1,0,5,30,38,27,44,23,28,61,76,90,52,91,21,37,8,13,14,22,13,22,51,69,31,42,8,13,93,78,44,31,49,30,0,20,211,9,21,2,8,11,17,5,20,27,10,3,20,19,5
Shakur,Juiston,St. Petersburg,FL,St. Petersburg High School,20,1,79,220,UNLV Runnin Rebels,4,10,-1,-1,3,25,39,36,45,31,40,77,100,100,74,83,58,67,9,13,41,57,50,74,32,38,50,64,56,77,92,79,72,45,64,76,0,13,111,12,29,7,20,3,3,1,20,2,2,0,4,9,5
Joel,Ntambwe,Marengo,IL,Marengo High School,20,3,81,210,UNLV Runnin Rebels,1,24,-1,-1,3,29,46,61,87,54,57,43,59,71,59,100,42,60,6,9,17,29,28,40,40,55,32,50,43,55,84,73,46,23,60,66,0,5,17,1,5,0,0,0,0,0,4,0,0,1,0,2,5
Noah,Robotham,Enterprise,MS,Enterprise High School,22,1,73,175,UNLV Runnin Rebels,4,5,0,-1,5,55,58,91,91,98,98,69,74,60,73,75,27,30,50,50,74,80,53,58,86,86,32,34,58,64,36,81,97,60,67,40,0,5,16,2,6,0,0,10,13,3,3,1,1,0,2,1,5
Jonathan,Tchamwa,Corydon,IA,Wayne High School,22,3,80,230,UNLV Runnin Rebels,1,30,0,-1,3,33,33,67,71,38,43,100,100,88,65,65,71,79,13,13,15,21,18,21,45,48,81,81,34,34,26,79,74,44,75,76,0,28,914,170,374,91,205,98,113,24,118,48,39,7,53,51,5
