FName,LName,City,State,HS,Age,Body,Height,Weight,Team,Class,#,RedShirted,Scholarship,Position,Inside,PInside,Jumpshot,PJumpshot,Ft,PFt,3p,P3p,3pUsage,Handling,PHandling,Passing,PPassing,ORb,PORb,DRb,PDRb,PostD,PPostD,PerD,PPerD,Stealing,PStealing,Blocking,PBlocking,Fouling,Quickness,Jumping,Strength,Stamina,Intelligence,OverallPot,Games,Minutes,FGM,FGA,FTM,FTA,3PM,3PA,OReb,DReb,Ast,Stl,Blk,TO,PF,Prestige
Ade,MURKEY,Minneapolis,MN,St. Crois Lutherna HS,22,3,77,200,Denver,4,0,0,-1,4,60,60,55,55,55,55,39,39,33,48,48,38,38,25,25,61,61,44,44,50,50,45,45,35,35,55,66,83,55,92,49,4,25,778,147,305,101,147,15,47,23,118,54,30,16,47,56,0
Matt,HOLBA,Noblesville,IN,St. Theodore Guerin HS,21,3,79,225,PFW,4,13,-1,-1,3,35,35,64,64,62,62,64,64,83,49,49,28,28,21,21,49,49,41,41,37,37,36,36,22,22,69,48,47,55,79,53,4,26,700,74,178,25,34,47,129,18,86,31,19,9,38,40,0
Doug,WILSON,Des Moines,IA,Hoover HS,21,3,79,210,South Dakota State,3,35,0,-1,2,76,76,50,50,48,48,4,4,4,39,39,34,34,66,66,41,41,39,39,30,30,33,33,40,40,32,48,60,50,95,35,4,25,736,185,304,79,119,1,6,70,90,45,20,20,68,72,0
Triston,SIMPSON,Lincoln,NE,Lincoln North Star HS,21,3,74,190,South Dakota,4,3,0,-1,5,40,40,62,62,66,66,54,54,55,66,66,47,47,8,8,28,28,19,19,38,38,36,36,0,0,66,66,48,35,100,62,4,19,651,73,157,55,72,18,58,6,46,72,17,0,41,39,0
Marlon,STEWART,Rock Island,IL,North Scott HS,22,3,75,200,North Dakota,4,1,-1,-1,4,43,43,68,68,72,72,69,69,66,41,41,58,58,8,8,62,62,37,37,34,34,32,32,6,6,60,69,74,56,98,52,3,25,830,136,310,133,166,49,125,8,128,128,18,3,76,55,0
Kevin,OBANOR,Houston,TX,Mount Zion Christian Academy,19,3,80,225,Oral Roberts,2,0,0,-1,2,46,46,56,56,66,66,57,57,65,45,45,20,20,74,74,52,52,42,42,18,18,28,28,43,43,32,42,60,59,87,35,5,24,582,80,184,75,94,30,83,67,90,21,11,19,37,60,0
Matt,PILE,Goddard,KS,Eisenhower HS,20,4,80,240,Omaha,3,40,0,-1,2,62,62,39,39,27,27,0,0,0,45,45,30,30,67,67,78,78,60,60,23,23,25,25,54,54,40,39,54,75,99,40,5,25,769,130,227,50,100,0,0,74,181,39,13,38,56,68,0
DeMierre,BLACK,Marietta,GA,Marietta HS,21,3,72,185,PFW,3,24,0,-1,5,50,50,52,52,68,68,28,28,32,53,53,38,38,20,20,29,29,21,21,58,58,52,52,10,10,52,68,48,35,59,50,4,26,473,59,138,28,36,9,35,12,34,47,25,3,46,38,0
Deondre,BURNS,Yazoo City,MS,Newman Smith HS,23,3,74,185,Oral Roberts,4,2,0,-1,5,60,60,62,62,73,73,55,55,46,64,64,48,48,23,23,39,39,25,25,40,40,37,37,3,3,72,80,50,39,94,64,2,24,763,142,305,72,89,21,65,21,74,88,21,1,51,41,0
Tray,BUCHANAN,East Moline,IL,United Township HS,21,3,73,180,South Dakota State,3,2,-1,-1,4,55,55,53,53,50,50,26,26,39,45,45,14,14,17,17,32,32,22,22,54,54,47,47,8,8,73,63,58,39,50,50,4,12,173,28,52,13,20,6,20,3,15,7,9,0,10,9,0
Tristan,GREEN,Boerne,TX,Samuel V. Champion HS,20,3,81,220,Denver,2,22,0,-1,2,42,42,42,42,50,50,19,19,32,43,43,17,17,42,42,45,45,38,38,19,19,35,35,49,49,12,34,46,55,47,25,4,22,291,16,38,11,17,4,13,13,29,12,7,11,22,46,0
Zach,COOKS,Lawrenceville,GA,Berkmar HS,20,1,69,155,NJIT,3,4,0,-1,5,60,60,58,58,68,68,58,58,57,65,65,34,34,21,21,41,41,22,22,52,52,45,45,2,2,83,87,54,38,100,66,5,23,852,152,380,94,121,45,138,22,87,52,33,1,47,35,0
Jamari,BLACKMON,Hoover,AL,Hoover HS,19,1,72,170,North Alabama,2,3,0,-1,4,35,35,64,64,73,73,64,64,75,53,53,41,41,18,18,21,21,18,18,38,38,35,35,9,9,66,63,60,32,100,56,5,24,754,90,241,69,85,51,143,16,40,59,19,4,33,45,0
Wajid,AMINU,Stone Mountain,GA,Joseph Wheeler HS,21,2,79,190,North Florida,4,2,0,-1,2,55,55,47,47,44,44,30,30,25,43,43,28,28,73,73,57,57,41,41,20,20,33,33,67,67,0,44,61,54,68,23,4,26,604,102,189,56,88,8,16,64,102,27,17,52,47,91,0
Darius,MCGHEE,Roxboro,NC,Blue Ridge School,19,1,69,160,Liberty,2,2,0,-1,5,32,32,38,38,11,11,85,85,68,70,70,31,31,4,4,48,48,26,26,43,43,38,38,5,5,76,67,63,42,100,65,5,30,968,91,209,57,150,34,59,5,114,51,28,3,31,47,0
Georgie,PACHECO-ORTIZ,Ponce,Puerto Rico,Deep Run HS,21,2,73,170,Liberty,4,11,0,-1,4,35,35,69,69,91,91,59,59,65,54,54,36,36,12,12,31,31,22,22,40,40,36,36,8,8,79,60,52,37,92,60,4,30,936,108,239,61,65,40,118,13,72,62,25,4,36,43,0
Miles,MILLER,Meridian,MS,Meridian HS,18,3,75,191,Lipscomb,1,25,0,-1,5,37,37,46,46,74,74,43,43,61,67,67,31,31,8,8,33,33,22,22,31,31,31,31,8,8,45,55,40,37,72,51,5,28,506,36,111,9,11,17,63,4,43,33,8,2,23,45,0
Zach,SCOTT,Fort Lauderdale,FL,Westminster Academy,20,2,76,173,Florida Gulf Coast,2,4,0,-1,5,40,40,33,33,0,0,70,70,67,62,62,24,24,25,25,49,49,34,34,60,60,52,52,16,16,68,70,72,44,99,57,4,30,831,108,319,56,189,52,130,25,102,30,41,8,50,48,0
Garrett,SAMS,Martin,TN,Westview HS,22,3,79,209,North Florida,4,11,0,-1,4,42,42,71,71,74,74,76,76,80,44,44,35,35,14,14,52,52,40,40,44,44,40,40,18,18,61,62,62,52,91,49,3,27,839,134,308,69,84,70,173,14,109,53,27,9,63,55,0
Tyler,HOOKER,Simpsonville,SC,Hillcrest HS,21,1,70,147,Kennesaw State,4,4,0,-1,5,59,59,51,51,69,69,39,39,38,50,50,33,33,13,13,41,41,22,22,47,47,41,41,0,0,68,79,53,38,96,54,4,24,785,110,305,87,111,17,76,12,79,45,26,0,80,45,0
Ivan,GANDIA-ROSA,Caguas,Puerto Rico,Huntington Prep,22,3,73,190,North Florida,4,10,0,-1,5,37,37,73,73,82,82,71,71,80,64,64,68,68,17,17,32,32,22,22,45,45,40,40,2,2,78,74,46,37,97,70,0,31,1019,141,315,76,87,74,193,21,82,198,33,1,76,48,0
Diante,WOOD,Anniston,AL,Sacred Heart Catholic HS,20,3,76,210,Jacksonville,2,22,-1,-1,4,56,56,39,39,38,38,0,0,2,44,44,26,26,70,70,41,41,31,31,46,46,43,43,17,17,45,60,76,46,56,41,5,32,499,79,159,52,92,0,4,49,53,26,18,5,34,45,0
Christian,AGNEW,Detroit,MI,Glenn HS,20,3,74,190,North Alabama,2,2,0,-1,4,38,38,57,57,54,54,61,61,58,42,42,29,29,31,31,42,42,27,27,56,56,53,53,11,11,31,62,74,45,100,35,5,30,924,124,290,99,146,36,102,35,97,45,47,6,76,91,0
Jalen,WARREN,Milton,Canada,London Basketball Academy,21,2,75,167,Florida Gulf Coast,3,5,0,-1,4,50,50,52,52,55,55,30,30,28,39,39,52,52,19,19,34,34,23,23,34,34,31,31,8,8,66,62,59,38,90,52,5,32,897,135,301,66,96,13,50,20,75,120,18,4,90,54,0
Joel,KABIMBA,Middleburg,VA,Middleburg Academy,18,3,80,210,Stetson,1,35,0,-1,2,44,44,46,46,35,35,24,24,26,45,45,20,20,46,46,42,42,37,37,17,17,28,28,42,42,14,36,48,52,78,28,5,33,646,67,144,35,64,7,28,39,75,16,11,16,48,76,0
Kyle,RODE,Lexington,KY,Lexington Christian Academy,18,2,79,195,Liberty,1,22,0,-1,3,32,32,60,60,60,60,56,56,70,56,56,34,34,25,25,37,37,32,32,39,39,37,37,20,20,64,41,45,46,74,55,5,33,610,48,107,18,25,23,63,18,57,37,17,7,19,38,0
Tyrik,ARMSTRONG,Houston,TX,Elkins HS,22,2,70,170,Texas Southern,4,20,0,-1,5,41,41,66,66,78,78,69,69,53,58,58,55,55,19,19,41,41,20,20,61,61,57,57,0,0,48,82,52,39,86,53,3,28,814,141,298,94,111,25,59,18,82,116,50,0,67,65,0
Shaun,DOSS,Marion,AR,Marion HS,22,3,77,185,Arkansas Pine Bluff,4,21,0,-1,4,58,58,37,37,0,0,35,35,42,45,45,11,11,22,22,29,29,22,22,37,37,36,36,10,10,75,60,57,38,76,50,3,3,78,14,35,5,8,4,12,3,6,3,1,0,4,4,0
Devonte,PATTERSON,Bridgeport,TX,Bridgeport HS,22,3,79,205,Prairie View A&M,4,23,0,-1,2,62,62,47,47,56,56,24,24,24,43,43,45,45,39,39,55,55,32,32,41,41,46,46,9,9,19,47,59,58,85,34,3,24,692,132,284,107,148,9,39,39,114,71,34,4,54,78,0
Roland,GRIFFIN,Aurora,IL,West Aurora HS,22,3,78,215,Jackson State,4,1,-1,-1,4,59,59,52,52,66,66,18,18,17,38,38,37,37,36,36,65,65,43,43,40,40,40,40,22,22,37,64,79,60,89,37,3,23,693,122,280,102,134,5,30,30,113,46,22,9,67,64,0
Cameron,TUCKER,Birmingham,AL,Wenonah HS,18,2,73,170,Alabama A&M,1,3,0,-1,5,35,35,53,53,68,68,42,42,43,59,59,49,49,23,23,29,29,22,22,40,40,36,36,11,11,65,61,52,34,100,59,5,30,921,72,196,75,97,16,59,25,67,109,25,6,81,56,0
Leon,FREEMAN-DANIELS,Atlantic City,NJ,Atlantic City HS,22,3,77,195,Alabama State,4,1,0,-1,3,35,35,57,57,60,60,58,58,69,49,49,27,27,42,42,48,48,33,33,42,42,40,40,17,17,50,52,56,52,81,45,3,32,882,94,261,70,97,48,146,44,106,38,28,9,49,69,0
Gerard,ANDRUS,Lafayette,LA,Northside HS,22,2,77,192,Prairie View A&M,4,15,0,-1,4,71,71,57,57,71,71,8,8,6,51,51,25,25,54,54,52,52,38,38,55,55,52,52,30,30,36,68,69,50,83,40,3,32,907,200,359,90,113,3,5,58,117,35,44,16,38,85,0
Devante,JACKSON,Milwaukee,WI,Brown Deer HS,22,3,81,200,Grambling State,4,25,0,-1,2,59,59,51,51,54,54,30,30,25,47,47,29,29,43,43,45,45,36,36,13,13,19,19,36,36,27,44,48,49,79,35,3,32,862,164,317,70,99,9,26,53,116,42,8,20,54,89,0
Jethro,TSHISUMPA,Lubumbashi,Democratic Republic of Congo,Mountain Mission HS,22,5,82,260,Texas Southern,4,42,-1,-1,2,40,40,26,26,27,27,0,0,0,43,43,10,10,37,37,39,39,35,35,11,11,23,23,62,62,12,32,51,57,25,24,3,30,221,17,48,9,18,0,0,12,26,3,1,23,15,49,0
Maurice,HOWARD,Quincy,FL,James Rickards HS,22,2,73,190,Alcorn State,4,11,0,-1,5,39,39,66,66,79,79,69,69,75,56,56,48,48,13,13,28,28,22,22,48,48,42,42,8,8,71,74,48,34,99,60,3,28,940,129,319,68,80,64,173,14,66,106,33,4,82,51,0
Jacoby,ROSS,New Orleans,LA,St. Augustine HS,20,2,69,180,Alabama State,3,10,0,-1,5,49,49,48,48,89,89,42,42,62,67,67,32,32,13,13,25,25,16,16,41,41,37,37,0,0,79,67,38,32,66,65,5,31,639,71,224,23,25,32,132,10,40,35,18,0,31,29,0
Jayden,SADDLER,Aberdeen,MD,Mt. Zion Academy,19,1,72,170,Southern,2,5,0,-1,4,53,53,51,51,52,52,14,14,17,43,43,33,33,22,22,40,40,22,22,49,49,52,52,11,11,30,60,55,41,71,36,5,20,400,50,105,18,27,3,15,11,43,40,22,2,34,47,0
Eden,EWING,Richmond,TX,George Bush HS,23,2,80,225,Texas Southern,4,3,0,-1,3,55,55,46,46,46,46,9,9,6,41,41,19,19,56,56,49,49,40,40,19,19,32,32,48,48,16,54,76,55,66,27,3,26,584,96,168,70,112,2,3,43,74,18,11,21,50,75,0
Ahsante,SHIVERS,Seat Pleasant,MD,Mt. Zion Prep,21,3,75,205,Southern,3,1,-1,-1,4,32,32,61,61,68,68,62,62,63,45,45,37,37,20,20,51,51,33,33,38,38,38,38,14,14,33,58,66,51,83,39,4,30,768,86,220,80,103,33,92,18,98,51,23,6,57,74,0
Micah,BRADFORD,Bourbonnais,IL,Bradley Bourbonnais Community HS,21,2,73,175,Southern,4,13,0,-1,5,37,37,56,56,63,63,57,57,65,62,62,53,53,14,14,30,30,16,16,45,45,48,48,0,0,23,70,49,34,73,45,4,32,789,87,238,66,89,40,121,13,59,107,34,0,59,85,0
Antoine,DAVIS,Birmingham,AL,New Home School,21,1,73,160,Detroit Mercy,2,0,0,-1,5,71,71,63,63,86,86,60,60,67,41,41,49,49,7,7,31,31,19,19,58,58,50,50,4,4,59,88,63,34,100,50,4,30,1102,237,623,154,171,101,312,9,85,134,52,3,136,75,0
Darius,QUISENBERRY,Springfield,OH,Huber Heights Wayne HS,19,3,73,186,Youngstown State,1,3,0,-1,5,64,64,60,60,70,70,54,54,55,54,54,52,52,10,10,41,41,23,23,57,57,50,50,3,3,59,82,62,40,100,56,5,33,1038,186,441,126,159,51,164,13,105,138,48,2,93,70,0
Tarkus,FERGUSON,Belleville,IL,Althoff Catholic HS,22,3,76,190,Illinois Chicago,4,4,0,-1,4,42,42,62,62,65,65,59,59,68,40,40,52,52,14,14,59,59,50,50,47,47,41,41,46,46,61,60,71,53,100,51,3,32,1144,153,361,95,126,63,191,20,168,153,39,35,109,75,0
Jalen,TATE,Pickerington,OH,Pickerington HS Central,21,1,78,170,Northern Kentucky,3,11,0,-1,4,58,58,54,54,54,54,22,22,25,41,41,49,49,42,42,51,51,36,36,59,59,57,57,28,28,31,64,80,46,98,39,4,22,665,112,231,73,108,8,44,34,84,79,41,11,60,66,0
Te'Jon,LUCAS,Milwaukee,WI,Washington HS,21,2,74,180,UW Milwaukee,4,3,-1,-1,5,46,46,61,61,71,71,55,55,56,53,53,57,57,13,13,46,46,27,27,59,59,55,55,8,8,40,75,56,42,98,49,4,30,1002,145,341,108,136,40,126,15,114,153,56,5,95,89,0
Cole,GENTRY,St. Charles,IL,St. Charles East HS,22,2,70,180,Wright State,4,31,0,-1,5,36,36,69,69,78,78,71,71,75,74,74,42,42,13,13,29,29,18,18,40,40,36,36,2,2,87,70,40,34,92,73,4,32,1003,122,267,44,52,58,144,15,72,86,27,1,31,37,0
Jaylen,MINNETT,Terre Haute,IN,Terre Haute South Vigo HS,20,3,73,180,IUPUI,3,0,0,-1,5,43,43,62,62,67,67,68,68,81,60,60,44,44,8,8,31,31,22,22,46,46,41,41,4,4,73,79,46,35,100,62,5,32,1131,175,482,67,87,115,315,12,88,110,38,3,86,59,0
Tyler,SHARPE,Mt. Washington,KY,Bullitt East HS,22,3,72,200,Northern Kentucky,4,15,0,-1,4,43,43,64,64,68,68,63,63,74,48,48,36,36,9,9,26,26,19,19,58,58,50,50,0,0,69,63,56,38,100,54,3,32,1116,158,390,89,115,78,231,12,72,72,53,0,69,63,0
JayQuan,MCCLOUD,North Chicago,IL,North Chicago HS,23,3,74,195,UW Green Bay,4,11,-1,-1,4,42,42,65,65,79,79,63,63,67,40,40,53,53,16,16,53,53,31,31,41,41,38,38,8,8,55,67,72,51,99,49,2,33,1113,172,444,149,174,72,215,22,146,150,33,5,102,81,0
Marcus,BURK,Indianapolis,IN,Franklin Central HS,22,3,75,205,IUPUI,4,14,-1,-1,4,57,57,66,66,69,69,72,72,70,44,44,32,32,14,14,33,33,25,25,44,44,41,41,12,12,49,72,65,42,100,44,3,32,1114,237,548,115,147,93,241,18,92,62,37,8,77,88,0
Dantez,WALTON,Lima,OH,Lima Central Catholic HS,22,3,78,215,Northern Kentucky,4,32,0,-1,3,50,50,50,50,8,8,85,85,81,49,49,36,36,53,53,75,75,52,52,53,53,52,52,39,39,30,63,75,66,86,39,3,21,613,121,268,49,137,72,131,39,114,40,30,14,34,61,0
Amari,DAVIS,Trotwood,OH,Trotwood-Madison HS,18,2,75,170,UW Green Bay,1,1,0,-1,4,76,76,49,49,58,58,0,0,1,47,47,31,31,42,42,37,37,24,24,43,43,41,41,13,13,32,72,66,39,100,38,5,33,946,215,418,94,133,0,8,47,85,50,32,7,55,93,0
Rashad,WILLIAMS,Detroit,MI,Wayne Memorial HS,19,3,74,185,Oakland,2,1,0,-1,4,52,52,63,63,79,79,60,60,83,43,43,24,24,5,5,32,32,20,20,34,34,31,31,3,3,64,67,59,40,100,48,5,15,572,86,251,59,69,61,189,1,45,27,10,0,40,36,0
Justin,MILLER,Beaver Dam,KY,Rock Bridge HS,23,5,78,268,Detroit Mercy,4,2,0,-1,2,50,50,46,46,69,69,25,25,27,39,39,29,29,60,60,51,51,36,36,21,21,33,33,25,25,23,42,59,64,64,31,2,27,583,91,239,86,104,10,43,53,89,37,16,7,53,68,0
Al,EICHELBERGER,Saginaw,MI,Prolific Prep HS,22,5,80,250,Cleveland State,3,12,-1,-1,2,65,65,41,41,43,43,17,17,14,35,35,28,28,66,66,46,46,45,45,29,29,32,32,44,44,39,44,62,59,89,35,3,29,798,159,343,98,157,5,18,76,109,35,21,27,86,72,0
Jermaine,MARROW,Newport News,VA,Heritage HS,22,3,72,182,Hampton,4,2,0,-1,5,75,75,59,59,66,66,55,55,55,58,58,63,63,16,16,26,26,17,17,43,43,40,40,3,3,47,88,66,33,100,55,4,28,1058,221,543,192,252,59,201,21,69,183,34,2,85,86,0
Shabooty,PHILLIPS,Houston,TX,Yates HS,22,3,73,185,Longwood,4,3,0,-1,5,38,38,57,57,70,70,59,59,65,56,56,46,46,10,10,48,48,26,26,36,36,34,34,2,2,55,69,46,44,85,54,3,32,926,108,295,64,81,48,144,11,111,99,22,1,83,67,0
Phlandrous,FLEMING JR.,Athens,GA,Cedar Shoals HS,21,3,76,195,Charleston Southern,3,24,0,-1,4,57,57,59,59,68,68,46,46,50,39,39,46,46,37,37,81,81,61,61,48,48,42,42,54,54,73,66,74,64,100,54,4,32,1132,207,477,106,136,45,174,50,228,121,40,47,107,59,0
Jaheam,CORNWALL,Brooklyn,NY,Putnam Science Academy,20,2,72,175,Gardner Webb,3,1,0,-1,5,35,35,72,72,60,60,83,83,87,67,67,46,46,14,14,44,44,26,26,38,38,35,35,3,3,77,76,44,41,99,67,5,32,982,142,321,49,68,87,196,17,108,105,25,2,57,47,0
Jaylon,WILSON,Moore,OK,Moore HS,22,3,75,190,Longwood,4,4,0,-1,4,33,33,62,62,78,78,60,60,73,50,50,23,23,5,5,20,20,19,19,35,35,32,32,8,8,66,61,53,34,58,51,3,32,635,86,220,39,46,46,136,4,32,21,14,3,28,38,0
Curtis,HOLLAND III,Churchton,MD,Southern HS,19,3,74,222,High Point,2,5,0,-1,4,37,37,63,63,71,71,68,68,67,46,46,27,27,20,20,25,25,29,29,40,40,38,38,30,30,53,62,70,40,100,45,5,15,418,61,149,44,55,25,64,10,24,23,12,8,26,33,0
Dontrell,SHULER,Columbia,SC,Legacy Charter School,19,3,74,180,Charleston Southern,2,33,0,-1,4,65,65,55,55,55,55,42,42,36,38,38,36,36,13,13,38,38,24,24,50,50,45,45,6,6,53,71,72,42,100,44,5,15,457,98,212,60,88,12,39,6,45,44,18,1,44,36,0
D.J.,BURNS,Rock Hill,SC,York Preparatory Academy,19,5,81,260,Winthrop,1,30,-1,-1,2,73,73,47,47,36,36,0,0,1,32,32,31,31,63,63,48,48,38,38,20,20,34,34,47,47,5,46,52,61,70,21,5,33,576,175,300,44,77,0,3,55,80,41,17,23,76,81,0
DeVon,BAKER,Dayton,OH,Spire Academy HS,19,3,74,190,UNC Asheville,2,20,0,-1,4,50,50,62,62,67,67,60,60,56,48,48,28,28,11,11,26,26,21,21,56,56,50,50,12,12,57,67,63,38,100,48,5,31,1022,185,410,95,124,47,138,14,68,45,47,7,57,71,0
Lavar,BATTS JR.,Concord,NC,Jay M. Robinson HS,21,3,75,185,UNC Asheville,3,0,-1,-1,4,50,50,61,61,60,60,47,47,43,44,44,43,43,12,12,33,33,22,22,52,52,59,59,14,14,15,65,67,40,89,32,4,31,852,142,283,91,126,20,69,12,70,76,55,7,67,99,0
Cory,HIGHTOWER,Norcross,GA,Meadowcreek HS,19,2,79,215,Presbyterian,2,12,0,-1,3,41,41,55,55,54,54,48,48,47,43,43,41,41,28,28,61,61,40,40,41,41,40,40,19,19,50,53,60,60,100,45,5,31,1014,147,332,90,133,28,101,34,154,79,32,11,83,79,0
Josh,FERGUSON,Miami,FL,Naval Academy Preparatory School,21,3,80,210,Winthrop,4,25,0,-1,3,40,40,61,61,52,52,59,59,69,52,52,25,25,63,63,67,67,49,49,30,30,29,29,37,37,55,53,54,61,80,48,4,34,925,141,319,49,74,58,176,70,154,35,17,20,36,67,0
Deuce,DEAN,Columbia,SC,York Prep HS,18,3,76,200,Hampton,1,1,0,-1,4,36,36,45,45,46,46,7,7,6,56,56,47,47,38,38,41,41,28,28,24,24,31,31,22,22,28,15,56,46,74,43,5,33,608,28,52,20,32,1,2,28,62,66,12,8,26,62,0
Hunter,HALE,Kalamazoo,MI,Kalamazoo Central HS,22,3,75,185,Winthrop,4,13,-1,-1,4,42,42,66,66,68,68,66,66,80,42,42,38,38,24,24,42,42,25,25,51,51,45,45,6,6,51,68,58,46,78,45,3,32,847,146,360,70,90,84,238,24,90,59,33,3,67,65,0
Kareem,REID,Queens,NY,Putnam Science Academy,18,2,81,205,Gardner Webb,1,14,0,-1,2,54,54,42,42,19,19,6,6,5,47,47,14,14,68,68,39,39,35,35,22,22,35,35,64,64,0,39,55,49,62,22,5,32,500,84,131,26,58,1,2,53,53,9,16,47,27,85,0
Sa'eed,NELSON,Pleasantville,NJ,St. Augustine College Preparatory School,22,3,74,190,American,4,0,0,-1,5,74,74,55,55,51,51,34,34,30,51,51,51,51,30,30,42,42,31,31,66,66,64,64,16,16,66,80,69,41,100,57,4,29,1050,207,424,108,165,14,66,38,110,136,81,10,101,63,0
Andrew,KOSTECKA,Germantown,MD,Clarksburg HS,22,3,76,184,Loyola Maryland,4,10,0,-1,4,51,51,69,69,75,75,61,61,58,42,42,41,41,29,29,53,53,38,38,62,62,57,57,31,31,55,74,81,49,93,47,4,29,913,192,381,146,177,46,132,32,119,75,56,17,73,66,0
Max,MAHONEY,Basking Ridge,NJ,Ridge Hill School,21,3,80,235,Boston University,4,51,0,-1,2,75,75,41,41,37,37,0,0,0,49,49,43,43,71,71,67,67,49,49,43,43,41,41,30,30,48,46,60,68,80,47,4,34,923,211,367,105,180,0,0,95,186,87,37,18,55,74,0
Justin,JAWORSKI,Schwenksville,PA,Perkiomen Valley HS,20,3,74,194,Lafayette,3,11,0,-1,4,48,48,70,70,81,81,67,67,74,42,42,43,43,7,7,30,30,22,22,43,43,39,39,3,3,71,68,57,39,100,54,5,24,774,138,312,72,83,62,172,6,58,68,24,1,65,42,0
Jamir,HARRIS,North Brunswick,NJ,St. Patrick HS,20,3,74,198,American,3,4,-1,-1,4,32,32,67,67,90,90,71,71,80,51,51,33,33,10,10,36,36,25,25,40,40,37,37,5,5,64,57,51,43,100,53,5,30,951,103,267,55,59,65,163,12,85,54,27,3,45,59,0
Javante,MCCOY,Milwaukee,WI,Phillips Exeter Academy,22,2,77,180,Boston University,3,30,0,-1,5,60,60,54,54,62,62,48,48,46,67,67,47,47,13,13,29,29,23,23,37,37,34,34,8,8,76,69,48,34,99,67,3,33,1011,156,378,61,83,29,104,16,73,112,24,5,59,49,0
Bruce,MOORE,Randallstown,MD,McDonogh School,22,3,80,208,Bucknell,4,13,0,-1,2,52,52,50,50,65,65,7,7,16,44,44,21,21,50,50,26,26,26,26,15,15,29,29,35,35,2,40,59,43,63,23,3,23,491,64,147,63,82,2,27,36,27,19,10,10,33,71,0
Jimmy,SOTOS,Elk Grove Village,IL,James B. Conant HS,21,3,75,195,Bucknell,3,4,0,-1,5,37,37,63,63,71,71,65,65,68,57,57,49,49,10,10,39,39,31,31,58,58,52,52,23,23,57,66,57,40,100,55,4,34,1092,127,313,80,100,56,151,13,106,131,54,15,96,76,0
Thomas,FUNK,Warrington,PA,Archbishop Wood HS,21,3,71,190,Army,4,3,0,-1,5,50,50,60,60,54,54,61,61,61,62,62,68,68,6,6,45,45,28,28,36,36,34,34,4,4,74,80,51,43,100,68,4,30,1112,192,429,83,123,59,171,8,124,212,26,3,85,57,0
Jordan,COHEN,Tarzana,CA,Campbell HS,21,3,74,185,Lehigh,4,11,0,-1,5,41,41,63,63,77,77,66,66,59,64,64,51,51,16,16,36,36,25,25,53,53,46,46,5,5,75,75,49,38,95,66,4,32,1037,160,369,89,106,45,118,20,93,133,42,3,70,52,0
Will,RAYMAN,New York,NY,New Hampton School,22,3,81,215,Colgate,4,10,0,-1,2,45,45,56,56,66,66,57,57,64,53,53,31,31,58,58,63,63,50,50,28,28,30,30,42,42,44,39,46,63,97,45,3,34,1120,147,331,84,105,52,145,95,210,59,26,34,45,94,0
Santi,ALDAMA,Las Palmas de Gran Canaria,Spain,Canterbury Academy,19,3,83,210,Loyola Maryland,1,34,0,-1,2,61,61,48,48,29,29,36,36,51,43,43,27,27,39,39,63,63,53,53,32,32,34,34,53,53,52,42,50,61,100,43,5,10,304,61,133,17,33,13,60,15,61,21,9,17,23,23,0
Joey,REILLY,Cromwell,CT,East Catholic HS,18,2,72,170,Holy Cross,1,11,0,-1,5,50,50,40,40,0,0,9,9,17,55,55,21,21,10,10,31,31,17,17,31,31,36,36,5,5,43,60,40,34,50,43,5,17,174,8,16,0,2,2,3,1,15,12,3,0,15,22,0
Drew,LOWDER,Jackson,MI,Pioneer HS,18,2,72,170,Holy Cross,1,3,0,-1,5,41,41,64,64,59,59,75,75,73,47,47,37,37,10,10,29,29,17,17,46,46,41,41,3,3,54,81,41,33,100,48,5,12,316,65,149,10,14,29,69,3,22,39,10,0,35,25,0
Reed,FENTON,Latrobe,PA,Greater Latrobe Senior HS,18,1,76,165,Lehigh,1,15,0,-1,4,34,34,55,55,52,52,55,55,61,53,53,29,29,13,13,29,29,22,22,36,36,34,34,16,16,50,51,53,37,100,47,5,32,825,79,196,28,42,29,89,13,60,39,20,8,32,64,0
Keith,BRAXTON,Glassboro,NJ,Lawrenceville School,22,3,77,210,St. Francis PA,4,13,0,-1,4,50,50,65,65,76,76,55,55,50,45,45,46,46,27,27,70,70,44,44,49,49,43,43,12,12,83,64,66,60,100,60,4,32,1155,196,422,134,161,37,117,38,201,121,42,8,87,47,0
Raiquan,CLARK,New Haven,CT,Hillhouse HS,22,2,78,195,LIU,4,23,0,-1,4,59,59,58,58,52,52,54,54,43,37,37,29,29,44,44,62,62,44,44,43,43,41,41,35,35,40,67,83,55,100,37,3,32,1131,226,451,146,220,26,81,60,174,53,37,23,112,100,0
Sebastian,TOWNES,Chesapeake,VA,Norfolk Academy,23,4,77,255,Bryant,4,54,0,-1,2,46,46,24,24,0,0,7,7,31,45,45,12,12,39,39,44,44,36,36,10,10,18,18,31,31,48,37,44,57,46,38,2,10,87,7,23,3,7,2,9,4,13,4,0,1,8,10,5
E.J.,ANOSIKE,East Orange,NJ,Paramus Catholic HS,20,4,78,245,Sacred Heart,3,24,0,-1,2,55,55,52,52,56,56,37,37,37,47,47,31,31,78,78,74,74,51,51,34,34,34,34,12,12,62,43,58,73,100,50,5,33,1095,182,376,134,184,20,80,138,245,57,32,9,69,71,0
